data,A845,A859,A860,A841,A844,A815,A880
2011-11-30,0.8,0.0,0.0,0.0,0.0,6.0,0.0
2011-12-01,3.0,11.4,3.6,3.4,21.8,9.0,5.0
2011-12-02,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2011-12-03,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-04,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-05,1.8,0.0,0.0,0.0,0.0,0.2,0.0
2011-12-06,0.0,0.2,0.0,0.0,0.2,9.4,0.0
2011-12-07,0.2,0.2,0.4,0.0,0.0,0.2,20.6
2011-12-08,26.6,3.4,7.4,33.8,0.0,0.4,1.0
2011-12-09,9.4,0.2,3.0,5.4,4.2,2.0,1.2
2011-12-10,31.8,8.0,25.4,2.0,0.2,39.8,4.4
2011-12-11,4.4,0.0,0.0,0.0,0.0,0.0,0.2
2011-12-12,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-13,3.8,0.0,0.0,0.0,4.8,6.0,0.0
2011-12-14,38.8,17.2,1.6,13.0,21.4,35.0,10.4
2011-12-15,1.4,3.8,6.6,0.2,0.0,0.0,0.0
2011-12-16,0.0,0.2,0.0,0.0,0.0,0.0,2.0
2011-12-17,1.2,0.0,0.0,1.4,2.8,2.8,4.2
2011-12-18,0.0,0.0,0.0,0.0,5.0,0.0,2.2
2011-12-19,3.4,0.0,0.0,0.0,1.4,0.0,0.0
2011-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-21,0.0,0.0,0.0,0.0,3.2,0.0,0.0
2011-12-22,0.0,2.2,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.0,24.6,15.6,0.0,0.0,0.2,0.0
2011-12-24,19.8,4.6,24.8,9.6,0.0,0.0,0.8
2011-12-25,52.6,4.4,14.6,1.2,0.0,2.4,0.2
2011-12-26,22.2,0.8,5.2,9.4,0.6,13.6,4.6
2011-12-27,1.4,0.0,0.0,0.0,0.0,1.2,0.2
2011-12-28,18.2,2.0,3.8,3.8,9.0,8.4,15.6
2011-12-29,8.0,0.2,0.4,0.0,0.0,0.0,0.0
2011-12-30,3.0,0.0,0.2,0.0,0.0,0.0,0.0
2011-12-31,6.0,16.4,0.2,23.2,12.0,2.6,6.2
2012-01-01,16.8,9.4,,14.0,4.8,8.4,
2012-01-02,50.2,17.2,,3.4,0.8,1.0,
2012-01-03,2.0,0.0,,0.0,0.0,0.2,
2012-01-04,0.0,0.0,,0.0,0.0,0.0,
2012-01-05,4.4,0.0,,0.0,0.0,0.0,
2012-01-06,1.4,3.0,,7.4,0.6,0.0,
2012-01-07,14.2,6.0,,0.0,0.0,16.0,
2012-01-08,33.2,7.6,,0.0,0.0,0.0,
2012-01-09,11.6,0.0,,0.0,0.0,0.4,
2012-01-10,40.6,0.0,,0.0,0.0,0.0,
2012-01-11,6.4,0.0,,0.0,0.0,4.4,
2012-01-12,1.2,0.0,,0.0,0.0,0.0,
2012-01-13,2.0,3.2,,4.4,40.0,0.6,
2012-01-14,,37.0,,47.2,38.2,,
2012-01-15,25.2,1.2,,3.6,2.2,20.0,
2012-01-16,4.8,0.0,,0.0,0.0,0.4,
2012-01-17,7.0,0.2,,0.0,0.0,0.0,
2012-01-18,10.0,4.2,,0.4,0.0,1.8,
2012-01-19,23.0,2.2,,0.0,0.0,4.6,
2012-01-20,0.4,0.0,,0.0,0.0,0.0,
2012-01-21,0.0,8.4,,1.6,0.0,12.2,
2012-01-22,3.6,0.0,,1.2,1.8,10.6,
2012-01-23,46.2,0.4,,1.0,0.0,0.2,
2012-01-24,4.4,26.0,,3.2,0.0,0.6,
2012-01-25,20.2,5.6,,15.4,10.6,31.8,
2012-01-26,33.6,11.0,,5.0,0.0,1.6,
2012-01-27,32.4,0.0,,0.0,0.0,0.0,
2012-01-28,2.8,0.0,,0.0,0.0,3.6,
2012-01-29,0.8,0.4,,0.0,0.2,0.0,
2012-01-30,0.0,0.0,,0.0,0.0,0.2,
2012-01-31,0.4,0.0,,0.0,0.0,0.0,
2012-02-01,20.6,0.0,,0.0,0.0,0.0,
2012-02-02,0.0,0.0,0.0,0.0,0.0,0.0,
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0,
2012-02-04,0.2,0.6,0.0,9.6,0.0,1.4,
2012-02-05,8.4,0.0,0.0,6.0,0.0,33.0,
2012-02-06,10.0,3.2,15.4,1.0,0.0,16.2,
2012-02-07,51.0,7.6,0.0,0.0,0.0,0.0,
2012-02-08,15.6,1.6,0.0,0.6,0.4,7.6,
2012-02-09,1.0,0.0,0.0,0.0,0.0,12.0,
2012-02-10,18.8,5.0,0.8,0.4,11.4,11.8,
2012-02-11,7.4,0.0,0.0,0.0,0.0,0.2,
2012-02-12,0.4,0.0,0.0,0.0,0.0,0.2,
2012-02-13,0.0,0.0,0.0,0.0,0.0,0.0,
2012-02-14,1.2,0.0,0.0,0.0,0.0,0.0,
2012-02-15,9.4,5.0,5.0,0.0,2.6,3.0,
2012-02-16,1.0,0.6,1.8,0.0,1.2,0.0,
2012-02-17,0.4,0.0,0.0,0.0,6.0,0.0,
2012-02-18,0.0,0.0,0.0,0.0,0.0,0.0,
2012-02-19,0.0,0.0,0.0,0.0,0.0,0.0,
2012-02-20,10.0,18.0,41.4,22.6,6.6,0.0,
2012-02-21,0.2,2.2,0.0,0.0,0.0,0.2,
2012-02-22,32.6,21.4,11.8,9.2,27.4,1.2,
2012-02-23,1.0,1.8,0.0,0.0,12.6,2.6,
2012-02-24,0.0,0.0,0.0,0.0,0.0,0.0,
2012-02-25,13.0,9.6,0.0,11.8,1.2,13.2,
2012-02-26,33.2,20.0,,,29.2,32.0,
2012-02-27,0.2,1.6,1.8,0.2,1.6,3.2,
2012-02-28,3.0,18.6,2.8,5.4,0.0,0.6,
2012-02-29,9.8,4.6,5.6,1.2,24.6,15.2,
2012-03-01,7.8,10.8,9.2,7.4,15.0,12.8,
2012-03-02,3.0,4.0,6.0,0.6,4.2,14.0,
2012-03-03,7.8,0.0,0.0,0.2,0.0,0.2,
2012-03-04,1.2,0.0,0.0,0.0,0.0,0.2,
2012-03-05,0.4,0.0,0.0,0.0,0.0,0.2,
2012-03-06,0.2,0.2,0.0,0.0,0.0,0.2,
2012-03-07,0.2,0.0,0.0,0.0,0.0,0.2,
2012-03-08,0.2,0.0,0.0,0.0,0.0,0.0,
2012-03-09,0.0,0.0,0.0,0.0,0.0,0.2,
2012-03-10,0.2,0.0,0.0,0.0,0.0,0.0,
2012-03-11,0.0,0.0,0.0,0.0,0.0,0.0,
2012-03-12,0.0,0.0,0.0,0.0,0.0,0.0,
2012-03-13,0.0,0.0,0.0,0.4,0.0,0.0,
2012-03-14,10.8,0.0,0.0,0.0,13.4,0.8,
2012-03-15,6.2,1.2,1.6,1.0,0.4,7.0,
2012-03-16,10.6,0.0,0.0,0.0,0.0,0.2,
2012-03-17,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-18,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-19,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-20,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-21,0.2,0.0,0.0,0.0,0.0,0.2,0.0
2012-03-22,0.2,34.2,13.4,17.0,3.2,6.2,1.4
2012-03-23,3.6,8.4,2.0,0.4,12.4,2.0,1.2
2012-03-24,3.2,3.2,0.0,0.2,0.8,10.0,0.0
2012-03-25,1.4,0.0,0.0,0.2,0.0,0.0,0.0
2012-03-26,0.4,0.2,0.0,0.0,0.0,0.2,0.0
2012-03-27,3.6,3.2,3.0,13.4,11.4,4.4,9.2
2012-03-28,0.2,0.0,0.2,0.0,0.0,0.4,0.0
2012-03-29,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,0.4,,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.2,,0.0,0.0,0.0,0.0,0.0
2012-04-02,0.4,,0.0,0.0,0.0,0.2,0.0
2012-04-03,0.0,,0.0,0.0,0.0,0.0,0.0
2012-04-04,0.0,,0.0,0.0,0.0,0.0,0.0
2012-04-05,0.2,,0.0,0.0,0.0,0.0,0.0
2012-04-06,,,3.6,9.4,12.8,10.2,14.2
2012-04-07,0.0,,0.2,0.2,0.0,0.0,0.0
2012-04-08,0.4,,3.0,0.0,0.0,0.0,0.0
2012-04-09,0.0,,0.0,2.0,0.0,0.0,0.0
2012-04-10,0.2,,0.0,0.0,0.0,0.0,0.0
2012-04-11,1.4,,1.0,3.6,1.0,0.2,0.2
2012-04-12,1.8,,3.8,3.2,3.8,2.0,4.8
2012-04-13,2.0,,0.0,0.2,1.4,0.0,0.0
2012-04-14,12.6,,8.4,10.0,8.8,15.2,10.4
2012-04-15,9.4,,7.6,13.2,1.8,5.2,7.4
2012-04-16,2.4,,0.2,0.2,0.2,0.2,0.6
2012-04-17,0.2,,0.0,0.0,0.0,,0.0
2012-04-18,0.4,,0.0,0.2,0.0,,0.0
2012-04-19,0.2,,0.0,0.0,0.0,,0.0
2012-04-20,0.2,,0.0,2.0,2.2,,1.8
2012-04-21,2.2,,14.0,4.4,0.0,0.0,0.0
2012-04-22,12.2,,0.0,0.0,0.0,0.0,0.0
2012-04-23,1.4,,0.0,0.2,0.0,0.0,0.0
2012-04-24,0.0,,0.0,0.0,0.0,0.0,0.0
2012-04-25,2.6,,1.0,1.0,0.0,0.0,0.0
2012-04-26,34.6,,,,19.6,22.8,5.2
2012-04-27,4.2,,1.8,1.6,0.8,2.2,1.0
2012-04-28,0.6,,1.0,4.2,0.0,0.2,0.0
2012-04-29,23.2,,20.2,25.2,12.2,14.4,8.6
2012-04-30,0.2,,0.0,0.0,0.0,0.2,0.4
2012-05-01,0.0,0.0,0.2,0.2,0.8,1.0,0.4
2012-05-02,12.6,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-04,3.6,0.0,0.2,0.0,0.0,0.0,0.2
2012-05-05,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-06,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-05-07,6.6,0.0,0.0,0.0,0.0,0.2,0.0
2012-05-08,0.8,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-09,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2012-05-10,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,0.0,8.4,0.6,1.4,0.0,0.0,0.2
2012-05-13,0.0,0.2,0.2,0.0,0.4,0.0,0.0
2012-05-14,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-16,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-17,2.4,0.0,0.0,0.0,0.0,0.0,0.2
2012-05-18,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-21,2.0,0.0,0.2,0.0,0.0,0.2,0.0
2012-05-22,0.8,0.0,0.2,0.0,0.0,0.0,0.0
2012-05-23,0.2,0.0,0.2,0.0,0.0,0.0,0.0
2012-05-24,0.0,0.8,0.0,5.2,2.6,0.0,0.0
2012-05-25,27.0,32.8,26.6,32.2,0.0,8.4,1.4
2012-05-26,40.6,1.2,0.4,0.2,0.2,2.4,0.0
2012-05-27,0.4,0.0,0.2,0.4,0.2,0.0,0.2
2012-05-28,0.4,3.2,0.2,0.2,0.0,0.0,0.0
2012-05-29,0.2,0.4,0.2,0.2,0.0,0.0,0.0
2012-05-30,0.2,0.0,0.2,0.0,14.6,2.0,11.4
2012-05-31,7.8,7.6,8.8,18.6,16.2,17.0,9.6
2012-06-01,0.0,0.0,0.0,0.4,0.0,0.0,0.2
2012-06-02,1.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-06-03,25.2,13.0,7.4,13.2,53.4,27.6,
2012-06-04,25.6,22.0,24.2,17.8,14.2,12.0,11.4
2012-06-05,9.8,6.8,5.0,8.2,0.6,4.0,1.8
2012-06-06,0.0,0.2,0.0,0.2,0.2,0.2,0.0
2012-06-07,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-06-08,0.0,,0.2,0.2,0.0,0.0,0.2
2012-06-09,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2012-06-10,1.4,0.0,0.2,0.0,0.0,0.0,0.0
2012-06-11,26.6,,29.8,43.6,23.6,19.0,13.8
2012-06-12,0.6,0.0,1.6,0.4,0.2,0.0,0.2
2012-06-13,0.0,0.0,0.2,0.2,0.0,0.0,0.4
2012-06-14,0.0,0.2,0.2,0.2,0.0,0.0,0.0
2012-06-15,0.0,0.2,0.2,0.4,0.0,0.0,0.0
2012-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-17,0.6,0.2,0.2,0.2,0.0,0.0,0.0
2012-06-18,,18.0,1.6,24.2,,49.2,47.0
2012-06-19,0.6,0.8,3.2,0.0,0.2,0.0,0.2
2012-06-20,14.0,2.4,1.4,0.2,0.0,2.2,0.2
2012-06-21,17.2,0.0,0.2,0.0,1.4,5.4,0.0
2012-06-22,18.2,19.4,0.0,7.8,4.0,17.2,8.8
2012-06-23,9.2,0.4,0.0,0.6,0.0,13.0,1.6
2012-06-24,0.0,0.2,0.2,0.2,0.2,0.0,0.2
2012-06-25,0.0,0.2,0.8,0.4,0.0,0.2,0.0
2012-06-26,0.2,0.0,40.2,0.0,0.0,0.0,0.0
2012-06-27,0.0,0.0,0.2,0.0,0.4,0.0,0.8
2012-06-28,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2012-06-29,0.0,0.4,0.2,0.0,0.0,0.0,0.0
2012-06-30,0.4,0.0,0.0,0.0,0.0,0.0,0.2
2012-07-01,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-07-02,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-07-03,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2012-07-04,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-07-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,0.8,0.0,0.0,0.0,25.0,4.2,17.0
2012-07-07,21.0,9.0,11.0,17.2,,30.0,49.0
2012-07-08,12.6,2.4,4.8,0.6,0.2,3.4,0.2
2012-07-09,0.8,0.0,0.0,0.0,0.0,0.2,0.0
2012-07-10,5.2,0.0,0.2,0.0,0.0,1.2,0.2
2012-07-11,15.6,2.4,4.0,8.0,26.0,18.8,37.2
2012-07-12,2.2,0.2,0.4,0.0,0.0,0.2,0.0
2012-07-13,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2012-07-14,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-07-15,0.0,0.0,0.2,0.2,0.0,0.0,0.0
2012-07-16,0.6,0.2,0.0,0.0,0.0,0.0,0.2
2012-07-17,8.4,14.6,11.2,12.4,9.0,5.0,6.6
2012-07-18,28.6,21.0,17.4,30.2,25.8,11.4,14.0
2012-07-19,1.8,0.0,0.4,0.0,0.0,0.2,0.4
2012-07-20,0.0,0.2,0.0,0.4,0.0,0.0,0.0
2012-07-21,0.0,0.2,0.0,0.4,0.2,0.0,0.0
2012-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-23,0.2,0.0,0.2,0.0,0.0,1.4,0.0
2012-07-24,6.8,0.0,0.0,0.0,0.6,0.2,0.6
2012-07-25,16.8,22.8,26.8,31.0,48.8,27.4,41.2
2012-07-26,9.4,1.6,1.2,0.4,1.2,10.8,0.4
2012-07-27,31.0,43.6,40.4,27.0,16.0,27.6,13.8
2012-07-28,1.4,0.0,0.0,0.0,0.0,0.0,0.2
2012-07-29,8.6,0.0,0.0,2.8,6.6,5.6,22.4
2012-07-30,11.8,34.0,28.6,39.8,30.2,19.8,20.8
2012-07-31,13.8,13.6,15.4,33.4,1.2,3.0,0.6
2012-08-01,7.8,10.8,9.2,12.4,6.2,2.6,4.4
2012-08-02,0.8,0.2,0.2,0.2,0.0,0.0,0.0
2012-08-03,0.6,0.2,0.0,0.0,0.0,0.0,0.0
2012-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-05,1.0,0.0,0.0,0.0,0.0,1.2,5.4
2012-08-06,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2012-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-09,1.8,0.2,0.2,0.0,0.0,0.0,0.0
2012-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2012-08-12,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-13,0.2,0.0,0.2,0.0,0.0,0.0,0.0
2012-08-14,0.0,0.0,0.0,0.0,0.8,0.2,0.0
2012-08-15,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-16,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-18,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-19,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-20,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-21,2.4,0.2,0.0,0.0,0.0,0.0,0.0
2012-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-24,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-25,0.2,0.0,0.2,0.0,0.0,0.0,0.0
2012-08-26,4.6,0.0,0.0,0.0,15.6,5.4,21.6
2012-08-27,3.6,0.2,0.0,0.0,4.4,3.0,6.8
2012-08-28,20.2,1.4,0.6,0.2,0.0,0.2,0.2
2012-08-29,6.6,1.2,1.6,0.0,0.0,8.8,2.4
2012-08-31,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-02,10.4,0.2,0.2,0.0,0.0,0.0,0.0
2012-09-03,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-04,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-05,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-09,0.2,0.0,0.0,0.0,0.4,0.2,0.2
2012-09-10,46.2,2.8,8.0,19.2,37.0,,45.6
2012-09-11,60.2,14.2,17.8,19.0,23.0,30.0,29.6
2012-09-12,13.6,0.0,0.0,0.2,0.2,0.2,0.0
2012-09-13,23.8,0.0,0.0,0.0,0.0,1.0,0.4
2012-09-14,1.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2012-09-17,0.8,1.6,0.0,0.6,0.0,1.0,0.6
2012-09-18,3.4,0.0,0.0,0.4,2.6,0.0,0.6
2012-09-19,29.0,25.4,0.0,28.2,,46.2,
2012-09-20,20.0,5.4,0.2,5.2,2.6,6.0,2.6
2012-09-21,5.2,5.8,0.0,2.2,0.6,1.0,0.2
2012-09-22,0.6,0.2,0.0,0.0,0.0,0.0,0.0
2012-09-23,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-09-24,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-26,2.2,0.0,1.0,0.0,1.0,1.4,2.0
2012-09-27,5.4,0.0,2.2,0.0,0.0,1.4,0.0
2012-09-28,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-29,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-30,9.4,1.2,0.0,1.6,0.2,1.0,0.0
2012-10-01,3.2,0.0,0.0,2.0,4.0,0.4,5.2
2012-10-02,24.8,19.0,0.2,32.4,23.8,22.0,16.4
2012-10-03,30.2,16.2,0.0,18.8,0.2,25.8,24.6
2012-10-04,11.2,12.6,0.0,7.0,0.4,3.6,0.6
2012-10-05,1.6,0.0,0.0,0.2,0.2,0.0,0.0
2012-10-06,0.4,0.2,0.8,0.0,0.0,0.2,0.0
2012-10-07,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2012-10-08,0.2,0.0,2.2,0.4,0.0,0.0,0.0
2012-10-09,0.0,0.0,2.2,0.0,0.0,0.0,0.0
2012-10-10,14.6,2.2,0.8,15.0,0.0,21.0,22.8
2012-10-11,63.8,13.4,0.4,11.0,25.6,18.2,9.6
2012-10-12,,6.2,2.0,1.0,0.6,0.8,0.4
2012-10-13,7.6,0.0,2.4,0.0,0.2,0.0,0.0
2012-10-14,1.6,0.0,1.2,0.0,0.0,0.0,0.0
2012-10-15,0.4,0.0,0.4,0.0,0.0,0.2,0.0
2012-10-16,4.6,0.0,0.4,0.0,0.0,0.0,0.0
2012-10-17,6.6,0.2,0.2,0.8,0.0,0.2,1.2
2012-10-18,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-19,0.4,0.0,0.0,0.0,0.0,0.2,0.0
2012-10-20,0.2,0.8,0.0,4.4,0.0,1.8,0.0
2012-10-21,0.0,1.4,0.0,0.2,0.0,0.6,0.2
2012-10-22,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2012-10-23,45.6,,0.0,53.0,,,
2012-10-24,3.2,1.0,9.6,0.8,0.2,0.4,0.0
2012-10-25,0.6,0.6,1.4,0.0,0.0,0.0,0.0
2012-10-26,3.4,9.8,10.2,15.6,0.2,0.2,0.0
2012-10-27,4.6,8.2,0.8,0.8,10.4,1.6,0.2
2012-10-28,0.4,5.2,0.2,14.0,6.2,8.2,0.6
2012-10-29,,7.0,1.4,7.2,0.0,0.0,0.4
2012-10-30,,0.0,0.0,0.2,0.0,14.2,0.0
2012-10-31,,29.2,0.2,2.0,1.8,0.2,0.0
2012-11-01,,2.2,1.6,7.6,0.2,0.0,0.0
2012-11-02,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-03,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2012-11-04,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2012-11-05,5.4,0.0,0.0,0.0,0.0,0.2,0.0
2012-11-06,3.2,0.0,2.4,0.0,0.0,0.2,0.0
2012-11-07,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-08,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-09,0.4,3.2,0.6,0.0,0.0,1.4,0.0
2012-11-10,0.4,0.0,0.2,0.0,0.0,0.0,0.0
2012-11-11,2.8,0.0,0.0,0.0,0.0,16.4,0.0
2012-11-12,14.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-13,24.2,0.2,0.4,0.0,0.0,0.0,0.0
2012-11-14,14.8,0.0,0.0,0.0,0.0,0.2,0.0
2012-11-15,11.8,3.0,0.0,0.0,4.0,0.0,3.6
2012-11-16,17.2,1.0,1.2,0.0,0.0,1.0,0.0
2012-11-17,2.8,0.0,0.0,0.0,0.0,5.0,0.0
2012-11-18,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-19,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-20,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2012-11-21,1.4,0.0,0.0,0.0,0.0,0.2,0.0
2012-11-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-23,0.0,0.0,0.6,5.8,15.0,0.0,35.0
2012-11-24,0.6,4.2,6.4,2.8,27.6,4.6,17.2
2012-11-25,12.2,0.2,0.0,0.2,0.0,0.6,0.0
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-27,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-28,18.6,0.4,2.2,0.0,8.4,20.4,13.6
2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-30,0.0,0.4,0.6,0.2,0.2,0.0,0.6
2012-12-01,3.8,0.0,0.2,0.2,0.0,2.0,4.0
2012-12-02,13.4,15.6,13.6,10.0,2.8,5.2,7.8
2012-12-03,21.6,4.2,7.8,0.2,0.0,0.0,0.0
2012-12-04,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-05,32.8,0.0,0.0,0.6,0.0,0.0,1.4
2012-12-06,0.2,2.2,17.8,3.0,11.6,1.0,5.8
2012-12-07,11.6,0.0,0.0,0.0,0.0,0.0,0.2
2012-12-08,0.6,0.4,3.6,2.6,4.2,2.4,5.4
2012-12-09,0.0,0.4,4.2,0.0,0.0,0.2,0.0
2012-12-10,0.8,0.2,0.0,0.0,0.0,0.0,0.0
2012-12-11,13.4,0.2,7.8,14.8,22.4,20.2,22.0
2012-12-12,1.2,0.4,8.6,12.2,1.8,0.2,13.2
2012-12-13,8.8,0.4,8.4,4.4,25.2,29.8,17.6
2012-12-14,1.6,0.0,0.0,2.6,1.2,0.0,0.2
2012-12-15,6.6,0.0,0.0,0.0,0.0,0.2,0.0
2012-12-16,12.2,0.2,0.2,44.2,0.2,7.0,0.0
2012-12-17,1.6,0.0,3.0,2.6,1.6,8.4,8.6
2012-12-18,0.2,0.0,0.0,0.0,0.2,0.0,0.0
2012-12-19,1.8,0.0,0.0,9.6,0.0,9.6,0.0
2012-12-20,6.0,0.0,4.2,5.2,0.0,0.0,0.0
2012-12-21,8.4,0.2,3.0,0.0,4.4,4.8,0.8
2012-12-22,37.8,0.0,13.2,11.4,10.4,25.6,11.4
2012-12-23,2.2,0.2,0.0,0.0,0.0,0.0,0.0
2012-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-25,0.0,0.0,0.0,9.4,0.0,0.0,0.0
2012-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-27,16.2,1.0,0.0,3.8,2.8,5.4,20.2
2012-12-28,27.0,0.2,,,34.0,21.8,55.4
2012-12-29,13.8,0.2,8.8,5.6,0.8,19.4,6.8
2012-12-30,8.4,0.0,25.0,21.6,0.2,12.0,0.0
2012-12-31,5.6,0.0,4.2,18.4,0.0,0.2,0.0
2013-01-01,1.8,,5.4,21.0,8.6,15.0,10.6
2013-01-02,29.4,,1.2,1.8,0.2,0.6,0.0
2013-01-03,1.8,,0.0,0.0,0.0,0.0,0.0
2013-01-04,0.8,,0.0,0.0,0.0,0.0,0.0
2013-01-05,4.0,,0.0,0.0,0.0,0.2,0.0
2013-01-06,18.8,,27.4,26.4,48.4,21.6,30.0
2013-01-07,1.2,,,31.2,13.8,2.8,0.2
2013-01-08,22.6,,23.2,23.2,25.2,20.0,26.6
2013-01-09,22.0,,0.2,0.2,11.0,2.0,10.2
2013-01-10,3.6,,0.0,0.0,0.0,0.0,0.0
2013-01-11,1.6,,0.0,0.0,0.0,0.0,0.0
2013-01-12,1.0,,0.0,0.0,0.0,0.0,0.0
2013-01-13,0.8,,0.0,0.0,0.0,0.0,0.0
2013-01-14,4.8,,0.0,0.0,0.0,0.0,0.0
2013-01-15,6.8,,7.0,0.0,0.0,0.0,0.0
2013-01-16,5.2,,15.2,0.0,0.6,0.8,9.2
2013-01-17,2.4,,1.0,0.0,16.2,0.2,10.6
2013-01-18,1.8,,1.6,0.0,0.0,2.4,0.2
